Sentence_ID,Doc_ID,Country,Year,Document_Name,Sentence_Text
178,1,CAN,2022,Canada's National Quantum Strategy,"The deployment of quantum sensors is expected to help solve many pressing problems for Canada by enabling major advances in defence and security, critical mineral exploration and extraction, infrastructure and environmental monitoring, navigation and transportation safety, and health care."
179,1,CAN,2022,Canada's National Quantum Strategy,"Early commercial opportunities are on the horizon, with more widespread impacts expected in the next few years."
180,1,CAN,2022,Canada's National Quantum Strategy,"By 2026, the global market for quantum sensors is projected to be nearly US$550 million.6  Canada will need to be an early mover to seize a share of that growing market."
181,1,CAN,2022,Canada's National Quantum Strategy,"This will involve overcoming current technological barriers, including gaps in the fundamental science; challenges building stable and easily reproducible components; and the lack of standards, processes and devices to characterize components and systems."
182,1,CAN,2022,Canada's National Quantum Strategy,Barriers related to the highly specialized knowledge and training required for quantum-sensor use must also be overcome to enable their widespread adoption in society.
183,1,CAN,2022,Canada's National Quantum Strategy,"The NQS will help overcome these hurdles and support a vibrant domestic industry by leveraging Canadian quantum R&D capacity to create IP, build highly qualified personnel capacity, and stimulate knowledge and technology transfer between the government, academic and commercial sectors."
184,1,CAN,2022,Canada's National Quantum Strategy,The Government of Canada will engage industry end users on the capabilities and competitive advantages of quantum sensors to facilitate their adoption and will support expert training in the technology.
185,1,CAN,2022,Canada's National Quantum Strategy,"Research and design of new materials, such as those that enhance the capabilities of existing sensors, will further contribute to fulfillment of the mission."
186,1,CAN,2022,Canada's National Quantum Strategy,Work on this mission has already begun.
187,1,CAN,2022,Canada's National Quantum Strategy,"In 2019, the Department of National Defence (DND) launched an IDEaS call for solutions to overcome the scientific and technical barriers to quantum-sensing systems for defence and security purposes."
188,1,CAN,2022,Canada's National Quantum Strategy,"In 2021, the NRC launched the Internet of Things: Quantum Sensor Challenge program, focused on developing revolutionary sensors that use the extreme sensitivity of quantum systems to enhance measurement precision and sensitivity rates, and even expand the kinds of phenomena that can be measured."
189,1,CAN,2022,Canada's National Quantum Strategy,"In February 2022, Innovative Solutions Canada (ISC) launched two calls to advance quantum sensing prototypes and supporting technologies: one to support the development of a quantum-level biophoton optical imager and another to develop ultrasensitive spectroscopy systems for quantum photonics."
190,1,CAN,2022,Canada's National Quantum Strategy,"In June 2022, ISC launched a call to support pre-commercial quantum sensor prototypes  that can measure a variety of physical quantities, including electric or magnetic fields, precise timing, temperature, and chemical or biological processes."
191,1,CAN,2022,Canada's National Quantum Strategy,"As a world leader in quantum science, Canada can conquer the technical challenges, transition these technologies out of the lab and into the field, and lay the groundwork for a future lucrative, hightech industry."
